FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Muhamed,Besic,MID,SHU,4500000,0,0,0,0,0,0,10652,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5264,0,-1,0,0,0,49,0,0,0,Arsenal,West Ham,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philip,Billing,MID,BOU,5000000,1,15,1.9,3.8E-07,3E-06,0,9948,3,12,0,0,0,0,0,3,236,0,0,15,0,0.5,0,2.5,0,0,0,0,1,0.2,9510,0,-1,0,0,673,192,0,0,97,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,1.8,1.3,1.7,1.3,1.5,1,1,1,1,1.7,1.4,1.2,1,1.8,1,1.6,1.2,2.1,1,1.1,1,1.8,1.4,1.6,1,1.3,1.4,1,1.2,1.1
Yves,Bissouma,MID,BHA,5000000,1,3,0.375,7.5E-08,6E-07,0,285,0,0,0,0,0,0,0,0.6,24,0,0,3,0,0.2,0,0.8,0,0,0,0,0,0,289,0,-1,0,0,63,34,0,0,10,Aston Villa,Everton,Norwich,Man Utd,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Birkir,Bjarnason,MID,AVL,4500000,0,0,0,0,0,0,6361,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,-1,0,0,0,1,0,0,0,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5000000,7,32,4.6,9.2E-07,6.4E-06,0,318861,0,6,0,0,0,0,0,6.4,2095,0,0,32,0,0.8,0,4,7,0,3,0,1,5.3,225929,0,-1,0,0,630,14648,0,1,159,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,4.6,5.9,4.5,6.3,3.8,5.2,5.6,4.7,6.3,4.1,4.2,5.2,5.4,6.3,5.9,4.6,5,6.5,6,5.2,5.2,5.7,4.1,5.6,5,6.6,6.7,3.9,6.9,4.6
Gaetan,Bong,DEF,BHA,4400000,1,3,0.375,8.52272727272727E-08,6.81818181818182E-07,0,4843,0,3,0,0,0,0,0,0.7,76,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.1,1257,0,-1,0,0,57,41,0,0,15,Aston Villa,Everton,Norwich,Man Utd,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Artur,Boruc,GLK,BOU,4400000,0,0,0,0,0,0,12850,0,0,0,0,0,0,0,0,225,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,4377,0,-1,0,0,0,104,0,0,0,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5500000,1,18,2.25,4.09090909090909E-07,3.27272727272727E-06,0,8495,0,8,0,0,0,0,0,3.3,398,0,0,18,0,0.5,0,2.8,0,0,1,0,2,0.2,12027,0,-1,0,0,367,156,0,0,54,Wolverhampton,Leicester,Man City,Everton,Arsenal,2.2,1.5,1.2,1.8,1.7,1.9,1.9,2,1.2,1.3,1.5,1.9,1.3,1.3,1.5,1.5,1.5,1.8,1.2,1.6,1.7,1.5,1.4,2.1,1.1,1.8,1.4,1.6,2.2,1.7
Robbie,Brady,MID,BUR,5500000,0,2,0.25,4.54545454545455E-08,3.63636363636364E-07,0,1189,0,0,0,0,0,0,0,0.4,35,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,502,0,-1,0,0,8,22,0,0,6,Leicester,Chelsea,Sheffield United,West Ham,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,14146,0,0,0,0,0,0,0,0,203,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2893,0,-1,0,0,0,67,0,0,0,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,LIV,4400000,0,0,0,0,0,0,41742,0,0,0,0,0,0,0,0,1197,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,37500,0,-1,0,0,0,469,0,0,0,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Brooks,MID,BOU,6300000,0,0,0,0,0,0,17055,0,0,0,0,0,0,0,0,66,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,432,0,-1,0,0,0,14,0,0,0,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Buendia,MID,NOR,6000000,2,30,3.8,6.33333333333333E-07,5E-06,0,87501,1,20,0,0,0,0,0,5,7129,0,0,30,0,0.7,0,4.2,3,0,0,0,4,1.9,168186,0,-1,0,1,712,1156,0,0,128,Bournemouth,Man Utd,Brighton,Watford,Everton,3.3,5.3,2.8,5.3,2.5,4.6,3.4,5.1,1.9,4.7,1.9,4.4,5.4,1.9,5.3,1.9,2.9,3.3,3.1,4.7,4.6,4.1,5.2,2.5,5,3,4.1,2.1,5.2,1.9
Dan,Burn,DEF,BHA,4500000,6,24,3,6.66666666666667E-07,5.33333333333333E-06,0,8946,0,10,0,0,0,0,0,5.3,185,0,0,24,0,0.8,0,3.8,0,0,3,0,0,0.3,15408,0,-1,0,0,720,985,0,0,125,Aston Villa,Everton,Norwich,Man Utd,Leicester,2.7,4.1,3.5,2.4,3.9,2.5,2.1,2.7,2.5,3,2.5,2.3,2.7,3,3.8,1.7,2.8,3.6,3.5,4.1,2.4,2.8,2.4,4.2,1.8,2.6,2.3,3,4.1,1.7
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,321822,0,0,0,0,0,0,0,0,13513,0,0,0,0,0,0,0,0,0,0,0,0,24.6,331936,0,-1,0,0,0,2432,0,0,0,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,2,0.25,5.68181818181818E-08,4.54545454545455E-07,0,5549,1,5,0,0,0,0,0,0.5,198,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.1,3917,0,-1,0,0,181,20,0,0,26,Bournemouth,Man Utd,Brighton,Watford,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Willy,Caballero,GLK,CHE,4900000,0,0,0,0,0,0,8018,0,0,0,0,0,0,0,0,146,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2080,0,-1,0,0,0,59,0,0,0,Newcastle,Burnley,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CRY,4500000,2,18,3,6.66666666666667E-07,4E-06,0,74226,1,7,0,0,0,0,0,4,1265,0,0,18,0,0.6,0,2.5,1,0,2,0,0,1.8,55312,0,-1,0,0,540,1213,0,0,105,Man City,Arsenal,Leicester,Chelsea,Liverpool,2.6,1.6,4.2,1.6,2.9,1.5,2.6,2.1,3.3,2.8,3.6,2.4,1.5,3.2,1.7,2.9,3.3,2.4,4.4,1.7,3.9,1.5,1.9,3.3,1.9,3,2.2,4.4,1.8,4
,Callum Wilson,FWD,BOU,7900000,2,48,6,7.59493670886076E-07,6.07594936708861E-06,0,774360,1,13,0,0,0,5,0,6.1,9671,-1,0,48,1,0.9,0,7,4,0,0,0,3,12.4,447477,0,-1,0,1,697,45718,0,0,173,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,9,7.3,9,6.4,7,7.1,5.9,7.1,7.6,8.6,8.3,6.9,7,8.7,6.7,8.1,8.6,7.1,6.5,8.4,7.1,8.8,6.7,7.6,6.7,9,8.8,8,7.6,7.1
Dominic,Calvert-Lewin,FWD,EVE,5800000,2,20,2.9,5E-07,3.44827586206897E-06,0,112393,1,8,0,0,0,2,0,3.4,1993,-2,0,20,2,0.6,0,3.5,0,0,2,0,0,1.1,66255,0,-1,0,0,476,1613,0,0,59,West Ham,Brighton,Tottenham,Southampton,Norwich,2.9,2,3.9,2.9,4.4,1.7,2.1,3.7,1.9,3.3,3.4,1.8,2.6,3.1,2,2.9,3,3.6,2.1,4,2.7,2.6,2.9,3.5,2.4,3,1.9,3.4,2.1,3.6
Rafael,Camacho,MID,LIV,4500000,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,-1,0,0,0,5,0,0,0,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CRY,4700000,0,1,0.125,2.65957446808511E-08,2.12765957446809E-07,0,40190,0,0,0,0,0,0,0,0.2,252,-3,0,1,3,0,0,0.2,0,0,0,0,0,0.3,2819,0,-1,0,0,5,45,0,0,3,Man City,Arsenal,Leicester,Chelsea,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Joao Pedro Cavaco,Cancelo,DEF,MCI,5300000,0,2,0.25,4.71698113207547E-08,3.77358490566038E-07,0,84247,1,2,0,0,0,0,0,0.4,873,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.8,34791,0,-1,0,0,127,1245,0,0,30,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Todd,Cantwell,MID,NOR,4900000,2,33,4.1,8.36734693877551E-07,6.73469387755102E-06,0,496536,1,19,0,0,0,2,0,6.7,52930,4,1,33,-4,0.6,0,3,2,0,0,0,2,25.3,2074085,0,-1,0,0,685,7933,-1,0,120,Bournemouth,Man Utd,Brighton,Watford,Everton,3.7,5.8,3.2,5.9,2.8,5.1,3.8,5.6,2,5.3,2.1,4.9,5.9,2.2,5.8,2.1,3.3,3.7,3.5,5.2,5.1,4.6,5.7,2.8,5.5,3.4,4.5,2.4,5.7,2
Etienne,Capoue,MID,WAT,4800000,0,10,1.7,3.54166666666667E-07,2.08333333333333E-06,0,45352,2,19,0,0,0,0,0,2.1,770,-2,0,10,2,0.3,0,1.2,0,0,0,0,0,0.4,11167,0,-1,0,0,532,33,0,0,76,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0,1.6,1,0.8,1.5,1.2,0.8,1.6,0.8,1.5,1.7,1.1,1.3,1.1,1.2,0.8,1.5,0.9,0.8,0.8,0.8,1.3,0.8,1,0.8,1.6,1.4,0.8,0.8,0.8
,Carlos Sanchez,MID,WHU,4400000,0,3,0.375,8.52272727272727E-08,6.81818181818182E-07,0,17303,0,0,0,0,0,0,0,0.7,386,-1,1,3,1,0,0,0,0,0,0,0,0,0.3,11643,0,-1,0,0,14,253,-1,0,9,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andy,Carroll,FWD,NEW,5400000,1,3,0.375,6.94444444444444E-08,5.55555555555556E-07,0,9412,0,2,0,0,0,0,0,0.6,165,-1,0,3,1,0.1,0,0.8,0,0,0,0,0,0.1,4519,0,-1,0,0,69,242,0,0,7,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Craig,Cathcart,DEF,WAT,4400000,6,12,2,4.54545454545455E-07,2.72727272727273E-06,0,168314,1,10,0,0,0,0,0,2.7,745,-1,0,12,1,0.4,0,1.8,0,0,1,0,0,1.6,9874,0,-1,0,0,540,130,0,0,88,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,1.2,1.2,1.4,1,1.6,1.5,1.2,2.4,1.2,2.5,1.9,2.2,1.4,1,2.1,1.4,2.4,1.1,1.2,1.4,1.2,2.2,1,1.4,1,2,2.4,1.4,1.2,1
Ivan,Cavaleiro,MID,WOL,4900000,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,274,0,-1,0,0,0,10,0,0,0,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceballos,MID,ARS,5500000,3,22,2.8,5.09090909090909E-07,4E-06,0,698255,0,7,0,0,0,0,0,4,18807,0,1,22,0,0.3,0,1.8,3,0,1,0,2,9.1,972347,0,-1,0,1,434,2934,-1,0,90,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,3.5,3.3,2.7,1.4,2.3,1.6,2.9,1.9,1.4,2,2.6,2.1,3.2,1.7,3.1,1.7,1.9,3,3.1,1.4,2.2,2.2,2.7,3.2,2.5,2.7,1.5,1.7,1.5,3.3
,Cedric,DEF,SOU,4900000,0,9,1.125,2.29591836734694E-07,1.83673469387755E-06,0,14819,0,4,0,0,0,0,0,1.8,610,-1,0,9,1,0.4,0,1.8,0,0,1,0,0,0.2,5979,0,-1,0,0,270,4,0,0,53,Wolverhampton,Leicester,Man City,Everton,Arsenal,0,0,0,0,0,0.6,0.6,0.9,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.8,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6
Nathaniel,Chalobah,MID,WAT,4400000,0,1,0.125,2.84090909090909E-08,2.27272727272727E-07,0,10102,0,0,0,0,0,0,0,0.2,194,-1,1,1,1,0,0,0,0,0,0,0,0,0.2,5113,0,-1,0,0,19,115,-1,0,2,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Chamberlain,MID,LIV,6200000,0,7,0.875,1.41129032258065E-07,1.12903225806452E-06,0,26169,0,3,0,0,0,0,0,1.1,487,-3,1,7,3,0.1,0,0.8,0,0,0,0,0,0.3,10321,0,-1,0,0,195,130,-1,0,40,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Calum,Chambers,DEF,ARS,4400000,8,22,2.75,6.25E-07,5E-06,0,50813,1,2,0,0,0,1,0,5,769,-1,0,22,1,0.9,0,4,2,0,2,0,0,1.1,59543,0,-1,0,0,315,6061,0,0,79,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,3.1,3.7,2.3,2.1,2.2,1.6,2.6,2.5,2,2.6,1.5,2.3,3.7,2.2,2.6,1.9,1.5,3.7,3.7,1.9,2.9,1.9,2.6,3.1,2.1,3.4,2.2,2.3,2.4,3.2
James,Chester,DEF,AVL,4400000,0,0,0,0,0,0,5489,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,178,0,-1,0,0,0,4,0,0,0,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6000000,0,9,4.5,7.5E-07,1.5E-06,0,136884,0,4,0,0,0,1,0,1.5,464,0,0,9,0,0,0,0,2,0,0,0,0,0.4,86667,0,-1,0,1,106,7,0,0,27,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,LEI,5400000,1,21,3.5,6.48148148148148E-07,3.88888888888889E-06,0,183216,1,5,0,0,0,0,0,3.9,2323,-1,0,21,1,0.5,0,2.5,0,0,2,0,1,4.1,99906,0,-1,0,0,540,8574,0,0,99,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,4,3.2,2.6,3.9,2.3,5.2,4.7,2.9,4.7,2.4,3.6,3,3.7,3.6,1.8,4.4,3.7,2.5,3.3,1.9,4.9,2.8,4,3.2,5.2,2.2,1.8,4.1,2.7,5.2
Tahith,Chong,MID,MUN,4400000,1,2,0.25,5.68181818181818E-08,4.54545454545455E-07,0,34297,0,0,0,0,0,0,0,0.5,1041,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.7,51775,0,-1,0,0,24,192,0,0,4,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Hamza,Choudhury,MID,LEI,4500000,0,14,1.75,3.88888888888889E-07,3.11111111111111E-06,0,52267,1,4,0,0,0,0,0,3.1,2117,0,0,14,0,0.3,0,1.5,0,0,1,0,1,1.1,77099,0,-1,0,0,318,693,0,0,65,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,1.7,1,0.9,1.4,0.9,1.7,1.8,0.9,1.8,0.9,0.9,0.9,0.9,1.2,0.9,1.2,1.1,0.9,0.9,0.9,1.2,0.9,1.6,0.9,1.8,0.9,1,1.7,0.9,1.7
Andreas,Christensen,DEF,CHE,5000000,0,8,1.3,2.6E-07,1.6E-06,0,70264,2,11,0,0,0,0,0,1.6,1605,0,0,8,0,0.2,0,1.2,0,0,1,0,0,0.9,56047,0,-1,0,0,491,602,0,0,88,Newcastle,Burnley,Watford,Crystal Palace,Man City,1.2,0.6,0.7,1.2,0.6,0.9,1.1,0.8,0.6,0.7,0.6,0.6,0.6,0.7,1,0.7,0.6,1.2,1,0.6,1.2,0.7,0.6,0.8,1,0.6,1,0.9,0.6,0.6
Ciaran,Clark,DEF,NEW,4400000,6,6,0.75,1.70454545454545E-07,1.36363636363636E-06,0,5865,0,0,0,0,0,0,0,1.4,66,-1,0,6,1,0.3,0,1.5,0,0,1,0,0,0.1,1266,0,-1,0,0,90,64,0,0,22,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Leon,Clarke,FWD,SHU,4500000,0,1,0.125,2.77777777777778E-08,2.22222222222222E-07,0,718,0,0,0,0,0,0,0,0.2,253,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.1,3461,0,-1,0,0,13,418,0,0,-1,Arsenal,West Ham,Burnley,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,136,0,-1,0,0,0,4,0,0,0,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,4900000,3,21,3,6.12244897959184E-07,4.28571428571429E-06,0,8934,0,16,0,0,0,1,0,4.3,617,-1,0,21,1,0.8,0,4,2,0,1,0,0,0.3,17269,0,-1,0,0,546,868,0,0,102,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,1.6,3.6,2.5,1.8,3.5,2.9,1.5,3.7,1.8,3.6,3.8,2.7,3.1,2.8,2.9,1.6,3.5,2.4,1.6,2,1.9,3.1,2.1,2.6,1.8,3.6,3.4,2,1.7,2.1
Conor,Coady,DEF,WOL,5000000,6,25,3.1,6.2E-07,5E-06,0,46613,1,11,0,0,0,0,0,5,586,0,0,25,0,0.7,0,3.5,1,0,3,0,0,1.4,33365,0,-1,0,0,720,1102,0,0,130,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,2.5,3.8,2.4,3.7,2,2.9,3.2,2.6,3.7,2.2,2.2,2.9,3,4.1,3.4,2.5,2.7,3.8,3.5,2.9,2.9,3.2,2.2,3.1,2.7,3.9,4.1,2.1,4.1,2.5
Jack,Colback,MID,NEW,4400000,0,0,0,0,0,0,16456,0,0,0,0,0,0,0,0,454,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,22869,0,-1,0,0,0,17,0,0,0,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5400000,-2,19,2.4,4.44444444444444E-07,3.51851851851852E-06,0,169066,2,12,0,0,0,0,0,3.5,13437,-1,0,19,1,0.3,0,1.8,2,0,2,0,1,2.4,103101,0,-1,0,0,665,235,0,1,124,West Ham,Brighton,Tottenham,Southampton,Norwich,0,1.3,2.8,1.9,2.7,1.5,1.5,2,1.5,2.1,2.2,2.3,1.4,2.2,1.8,3.2,1.6,3.2,1.3,3.2,1.3,2,1.2,3,1.5,1.9,1.5,2.9,2.3,1.7
Aaron,Connolly,FWD,BHA,4500000,13,17,2.125,4.72222222222222E-07,3.77777777777778E-06,0,17534,0,3,0,0,0,2,0,3.8,2166,0,0,17,0,0.9,0,4,3,0,1,0,0,0.8,67037,0,-1,0,1,154,22397,0,0,58,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,2.3,3.2,1.3,2.1,1.4,1.4,1.5,1.1,1.1,1.6,2.2,2.2,1.4,2,1.7,1.4,2.7,1.4,2.2,1.3,1.9,1.1,2.5,2.2,1.5,1.8,2,1.7,1.2
Jack,Cork,MID,BUR,5000000,0,15,2.1,4.2E-07,3E-06,0,14699,0,8,0,0,0,0,0,3,524,0,0,15,0,0.3,0,1.5,0,0,2,0,0,0.2,9261,0,-1,0,0,572,9,0,0,74,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,1.5,2.1,1.5,1.3,2.3,1,1,2.1,1.4,1,2.2,1.6,1,1.9,1,1.8,1.5,2.2,1.2,1.7,1,2.3,1,2.1,1,1,1.9,1,2
Helder,Costa,MID,WOL,4900000,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,391,0,-1,0,0,0,7,0,0,0,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,2,23,5.8,1.16E-06,4.6E-06,0,28937,0,8,0,0,0,2,0,4.6,6907,0,-1,23,0,1.2,0,5.8,2,0,1,0,0,2.3,146697,0,-1,0,1,353,4964,1,0,70,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,7.1,8.1,5.5,8.5,6.4,6.8,7.1,7.9,6.6,6.7,8.7,6,8.5,8.6,6.9,7.3,6.5,7,6.6,6.2,6.8,7,6.8,7.4,7.3,5.6,8.3,6.6,8.4
Patrick,Cutrone,FWD,WOL,5700000,2,13,1.625,2.85087719298246E-07,2.28070175438596E-06,0,72910,0,4,0,0,0,1,0,2.3,838,-3,0,13,3,0.4,0,2.2,0,0,1,0,0,0.7,18921,0,-1,0,0,218,593,0,0,30,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,1,0.8,1,1.2,1.2,0.8,1,0.9,1.5,1.6,1.1,1,1.5,1,1.5,0.8,0.9,1.3,2.3,1.2,1.1,1,1.3,1,1.1,1,1.4,0.9,1.3,1.3
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,3725,0,0,0,0,0,0,0,0,75,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,799,0,-1,0,0,0,14,0,0,0,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
